,0
144,"POLYGON ((-93.27838537298861 44.93199970757053, -93.27203871866102 44.93199970757053, -93.27203871866102 44.93649630938916, -93.27838537298861 44.93649630938916, -93.27838537298861 44.93199970757053))"
145,"POLYGON ((-93.27838537298861 44.93649630938916, -93.27203871866102 44.93649630938916, -93.27203871866102 44.94099291120778, -93.27838537298861 44.94099291120778, -93.27838537298861 44.93649630938916))"
146,"POLYGON ((-93.27838537298861 44.94099291120778, -93.27203871866102 44.94099291120778, -93.27203871866102 44.9454895130264, -93.27838537298861 44.9454895130264, -93.27838537298861 44.94099291120778))"
147,"POLYGON ((-93.27838537298861 44.9454895130264, -93.27203871866102 44.9454895130264, -93.27203871866102 44.94998611484503, -93.27838537298861 44.94998611484503, -93.27838537298861 44.9454895130264))"
148,"POLYGON ((-93.27838537298861 44.94998611484503, -93.27203871866102 44.94998611484503, -93.27203871866102 44.95448271666365, -93.27838537298861 44.95448271666365, -93.27838537298861 44.94998611484503))"
149,"POLYGON ((-93.27838537298861 44.95448271666365, -93.27203871866102 44.95448271666365, -93.27203871866102 44.95897931848227, -93.27838537298861 44.95897931848227, -93.27838537298861 44.95448271666365))"
150,"POLYGON ((-93.27838537298861 44.95897931848227, -93.27203871866102 44.95897931848227, -93.27203871866102 44.96347592030089, -93.27838537298861 44.96347592030089, -93.27838537298861 44.95897931848227))"
151,"POLYGON ((-93.27838537298861 44.96347592030089, -93.27203871866102 44.96347592030089, -93.27203871866102 44.96797252211952, -93.27838537298861 44.96797252211952, -93.27838537298861 44.96347592030089))"
152,"POLYGON ((-93.27838537298861 44.96797252211952, -93.27203871866102 44.96797252211952, -93.27203871866102 44.97246912393814, -93.27838537298861 44.97246912393814, -93.27838537298861 44.96797252211952))"
153,"POLYGON ((-93.27838537298861 44.97246912393814, -93.27203871866102 44.97246912393814, -93.27203871866102 44.97696572575676, -93.27838537298861 44.97696572575676, -93.27838537298861 44.97246912393814))"
154,"POLYGON ((-93.27838537298861 44.97696572575676, -93.27203871866102 44.97696572575676, -93.27203871866102 44.98146232757539, -93.27838537298861 44.98146232757539, -93.27838537298861 44.97696572575676))"
155,"POLYGON ((-93.27838537298861 44.98146232757539, -93.27203871866102 44.98146232757539, -93.27203871866102 44.98595892939401, -93.27838537298861 44.98595892939401, -93.27838537298861 44.98146232757539))"
156,"POLYGON ((-93.27838537298861 44.98595892939401, -93.27203871866102 44.98595892939401, -93.27203871866102 44.99045553121263, -93.27838537298861 44.99045553121263, -93.27838537298861 44.98595892939401))"
157,"POLYGON ((-93.27838537298861 44.99045553121263, -93.27203871866102 44.99045553121263, -93.27203871866102 44.99495213303125, -93.27838537298861 44.99495213303125, -93.27838537298861 44.99045553121263))"
158,"POLYGON ((-93.27838537298861 44.99495213303125, -93.27203871866102 44.99495213303125, -93.27203871866102 44.99944873484988, -93.27838537298861 44.99944873484988, -93.27838537298861 44.99495213303125))"
159,"POLYGON ((-93.27838537298861 44.99944873484988, -93.27203871866102 44.99944873484988, -93.27203871866102 45.0039453366685, -93.27838537298861 45.0039453366685, -93.27838537298861 44.99944873484988))"
160,"POLYGON ((-93.27203871866102 44.91850990211466, -93.26569206433344 44.91850990211466, -93.26569206433344 44.92300650393329, -93.27203871866102 44.92300650393329, -93.27203871866102 44.91850990211466))"
161,"POLYGON ((-93.27203871866102 44.92300650393329, -93.26569206433344 44.92300650393329, -93.26569206433344 44.92750310575191, -93.27203871866102 44.92750310575191, -93.27203871866102 44.92300650393329))"
162,"POLYGON ((-93.27203871866102 44.93199970757053, -93.26569206433344 44.93199970757053, -93.26569206433344 44.93649630938916, -93.27203871866102 44.93649630938916, -93.27203871866102 44.93199970757053))"
163,"POLYGON ((-93.27203871866102 44.93649630938916, -93.26569206433344 44.93649630938916, -93.26569206433344 44.94099291120778, -93.27203871866102 44.94099291120778, -93.27203871866102 44.93649630938916))"
164,"POLYGON ((-93.27203871866102 44.94099291120778, -93.26569206433344 44.94099291120778, -93.26569206433344 44.9454895130264, -93.27203871866102 44.9454895130264, -93.27203871866102 44.94099291120778))"
165,"POLYGON ((-93.27203871866102 44.9454895130264, -93.26569206433344 44.9454895130264, -93.26569206433344 44.94998611484503, -93.27203871866102 44.94998611484503, -93.27203871866102 44.9454895130264))"
166,"POLYGON ((-93.27203871866102 44.94998611484503, -93.26569206433344 44.94998611484503, -93.26569206433344 44.95448271666365, -93.27203871866102 44.95448271666365, -93.27203871866102 44.94998611484503))"
167,"POLYGON ((-93.27203871866102 44.95448271666365, -93.26569206433344 44.95448271666365, -93.26569206433344 44.95897931848227, -93.27203871866102 44.95897931848227, -93.27203871866102 44.95448271666365))"
168,"POLYGON ((-93.27203871866102 44.95897931848227, -93.26569206433344 44.95897931848227, -93.26569206433344 44.96347592030089, -93.27203871866102 44.96347592030089, -93.27203871866102 44.95897931848227))"
169,"POLYGON ((-93.27203871866102 44.96347592030089, -93.26569206433344 44.96347592030089, -93.26569206433344 44.96797252211952, -93.27203871866102 44.96797252211952, -93.27203871866102 44.96347592030089))"
170,"POLYGON ((-93.27203871866102 44.96797252211952, -93.26569206433344 44.96797252211952, -93.26569206433344 44.97246912393814, -93.27203871866102 44.97246912393814, -93.27203871866102 44.96797252211952))"
171,"POLYGON ((-93.27203871866102 44.97246912393814, -93.26569206433344 44.97246912393814, -93.26569206433344 44.97696572575676, -93.27203871866102 44.97696572575676, -93.27203871866102 44.97246912393814))"
172,"POLYGON ((-93.27203871866102 44.97696572575676, -93.26569206433344 44.97696572575676, -93.26569206433344 44.98146232757539, -93.27203871866102 44.98146232757539, -93.27203871866102 44.97696572575676))"
173,"POLYGON ((-93.27203871866102 44.98146232757539, -93.26569206433344 44.98146232757539, -93.26569206433344 44.98595892939401, -93.27203871866102 44.98595892939401, -93.27203871866102 44.98146232757539))"
174,"POLYGON ((-93.27203871866102 44.98595892939401, -93.26569206433344 44.98595892939401, -93.26569206433344 44.99045553121263, -93.27203871866102 44.99045553121263, -93.27203871866102 44.98595892939401))"
175,"POLYGON ((-93.27203871866102 44.99045553121263, -93.26569206433344 44.99045553121263, -93.26569206433344 44.99495213303125, -93.27203871866102 44.99495213303125, -93.27203871866102 44.99045553121263))"
176,"POLYGON ((-93.27203871866102 44.99495213303125, -93.26569206433344 44.99495213303125, -93.26569206433344 44.99944873484988, -93.27203871866102 44.99944873484988, -93.27203871866102 44.99495213303125))"
177,"POLYGON ((-93.27203871866102 44.99944873484988, -93.26569206433344 44.99944873484988, -93.26569206433344 45.0039453366685, -93.27203871866102 45.0039453366685, -93.27203871866102 44.99944873484988))"
178,"POLYGON ((-93.27203871866102 45.0039453366685, -93.26569206433344 45.0039453366685, -93.26569206433344 45.00844193848712, -93.27203871866102 45.00844193848712, -93.27203871866102 45.0039453366685))"
179,"POLYGON ((-93.27203871866102 45.00844193848712, -93.26569206433344 45.00844193848712, -93.26569206433344 45.01293854030575, -93.27203871866102 45.01293854030575, -93.27203871866102 45.00844193848712))"
180,"POLYGON ((-93.27203871866102 45.01293854030575, -93.26569206433344 45.01293854030575, -93.26569206433344 45.01743514212437, -93.27203871866102 45.01743514212437, -93.27203871866102 45.01293854030575))"
181,"POLYGON ((-93.27203871866102 45.01743514212437, -93.26569206433344 45.01743514212437, -93.26569206433344 45.02193174394299, -93.27203871866102 45.02193174394299, -93.27203871866102 45.01743514212437))"
182,"POLYGON ((-93.27203871866102 45.02193174394299, -93.26569206433344 45.02193174394299, -93.26569206433344 45.02642834576162, -93.27203871866102 45.02642834576162, -93.27203871866102 45.02193174394299))"
183,"POLYGON ((-93.26569206433344 44.91401330029604, -93.25934541000585 44.91401330029604, -93.25934541000585 44.91850990211466, -93.26569206433344 44.91850990211466, -93.26569206433344 44.91401330029604))"
184,"POLYGON ((-93.26569206433344 44.92300650393329, -93.25934541000585 44.92300650393329, -93.25934541000585 44.92750310575191, -93.26569206433344 44.92750310575191, -93.26569206433344 44.92300650393329))"
185,"POLYGON ((-93.26569206433344 44.92750310575191, -93.25934541000585 44.92750310575191, -93.25934541000585 44.93199970757053, -93.26569206433344 44.93199970757053, -93.26569206433344 44.92750310575191))"
186,"POLYGON ((-93.26569206433344 44.93199970757053, -93.25934541000585 44.93199970757053, -93.25934541000585 44.93649630938916, -93.26569206433344 44.93649630938916, -93.26569206433344 44.93199970757053))"
187,"POLYGON ((-93.26569206433344 44.93649630938916, -93.25934541000585 44.93649630938916, -93.25934541000585 44.94099291120778, -93.26569206433344 44.94099291120778, -93.26569206433344 44.93649630938916))"
188,"POLYGON ((-93.26569206433344 44.94099291120778, -93.25934541000585 44.94099291120778, -93.25934541000585 44.9454895130264, -93.26569206433344 44.9454895130264, -93.26569206433344 44.94099291120778))"
189,"POLYGON ((-93.26569206433344 44.9454895130264, -93.25934541000585 44.9454895130264, -93.25934541000585 44.94998611484503, -93.26569206433344 44.94998611484503, -93.26569206433344 44.9454895130264))"
190,"POLYGON ((-93.26569206433344 44.94998611484503, -93.25934541000585 44.94998611484503, -93.25934541000585 44.95448271666365, -93.26569206433344 44.95448271666365, -93.26569206433344 44.94998611484503))"
191,"POLYGON ((-93.26569206433344 44.95448271666365, -93.25934541000585 44.95448271666365, -93.25934541000585 44.95897931848227, -93.26569206433344 44.95897931848227, -93.26569206433344 44.95448271666365))"
192,"POLYGON ((-93.26569206433344 44.95897931848227, -93.25934541000585 44.95897931848227, -93.25934541000585 44.96347592030089, -93.26569206433344 44.96347592030089, -93.26569206433344 44.95897931848227))"
193,"POLYGON ((-93.26569206433344 44.96347592030089, -93.25934541000585 44.96347592030089, -93.25934541000585 44.96797252211952, -93.26569206433344 44.96797252211952, -93.26569206433344 44.96347592030089))"
194,"POLYGON ((-93.26569206433344 44.96797252211952, -93.25934541000585 44.96797252211952, -93.25934541000585 44.97246912393814, -93.26569206433344 44.97246912393814, -93.26569206433344 44.96797252211952))"
195,"POLYGON ((-93.26569206433344 44.97246912393814, -93.25934541000585 44.97246912393814, -93.25934541000585 44.97696572575676, -93.26569206433344 44.97696572575676, -93.26569206433344 44.97246912393814))"
196,"POLYGON ((-93.26569206433344 44.97696572575676, -93.25934541000585 44.97696572575676, -93.25934541000585 44.98146232757539, -93.26569206433344 44.98146232757539, -93.26569206433344 44.97696572575676))"
197,"POLYGON ((-93.26569206433344 44.98146232757539, -93.25934541000585 44.98146232757539, -93.25934541000585 44.98595892939401, -93.26569206433344 44.98595892939401, -93.26569206433344 44.98146232757539))"
198,"POLYGON ((-93.26569206433344 44.98595892939401, -93.25934541000585 44.98595892939401, -93.25934541000585 44.99045553121263, -93.26569206433344 44.99045553121263, -93.26569206433344 44.98595892939401))"
199,"POLYGON ((-93.26569206433344 44.99045553121263, -93.25934541000585 44.99045553121263, -93.25934541000585 44.99495213303125, -93.26569206433344 44.99495213303125, -93.26569206433344 44.99045553121263))"
200,"POLYGON ((-93.26569206433344 44.99495213303125, -93.25934541000585 44.99495213303125, -93.25934541000585 44.99944873484988, -93.26569206433344 44.99944873484988, -93.26569206433344 44.99495213303125))"
201,"POLYGON ((-93.26569206433344 44.99944873484988, -93.25934541000585 44.99944873484988, -93.25934541000585 45.0039453366685, -93.26569206433344 45.0039453366685, -93.26569206433344 44.99944873484988))"
202,"POLYGON ((-93.26569206433344 45.0039453366685, -93.25934541000585 45.0039453366685, -93.25934541000585 45.00844193848712, -93.26569206433344 45.00844193848712, -93.26569206433344 45.0039453366685))"
203,"POLYGON ((-93.26569206433344 45.00844193848712, -93.25934541000585 45.00844193848712, -93.25934541000585 45.01293854030575, -93.26569206433344 45.01293854030575, -93.26569206433344 45.00844193848712))"
204,"POLYGON ((-93.26569206433344 45.01293854030575, -93.25934541000585 45.01293854030575, -93.25934541000585 45.01743514212437, -93.26569206433344 45.01743514212437, -93.26569206433344 45.01293854030575))"
205,"POLYGON ((-93.25934541000585 44.91850990211466, -93.25299875567826 44.91850990211466, -93.25299875567826 44.92300650393329, -93.25934541000585 44.92300650393329, -93.25934541000585 44.91850990211466))"
206,"POLYGON ((-93.25934541000585 44.92300650393329, -93.25299875567826 44.92300650393329, -93.25299875567826 44.92750310575191, -93.25934541000585 44.92750310575191, -93.25934541000585 44.92300650393329))"
207,"POLYGON ((-93.25934541000585 44.92750310575191, -93.25299875567826 44.92750310575191, -93.25299875567826 44.93199970757053, -93.25934541000585 44.93199970757053, -93.25934541000585 44.92750310575191))"
208,"POLYGON ((-93.25934541000585 44.93199970757053, -93.25299875567826 44.93199970757053, -93.25299875567826 44.93649630938916, -93.25934541000585 44.93649630938916, -93.25934541000585 44.93199970757053))"
209,"POLYGON ((-93.25934541000585 44.93649630938916, -93.25299875567826 44.93649630938916, -93.25299875567826 44.94099291120778, -93.25934541000585 44.94099291120778, -93.25934541000585 44.93649630938916))"
210,"POLYGON ((-93.25934541000585 44.94099291120778, -93.25299875567826 44.94099291120778, -93.25299875567826 44.9454895130264, -93.25934541000585 44.9454895130264, -93.25934541000585 44.94099291120778))"
211,"POLYGON ((-93.25934541000585 44.9454895130264, -93.25299875567826 44.9454895130264, -93.25299875567826 44.94998611484503, -93.25934541000585 44.94998611484503, -93.25934541000585 44.9454895130264))"
212,"POLYGON ((-93.25934541000585 44.94998611484503, -93.25299875567826 44.94998611484503, -93.25299875567826 44.95448271666365, -93.25934541000585 44.95448271666365, -93.25934541000585 44.94998611484503))"
213,"POLYGON ((-93.25934541000585 44.95448271666365, -93.25299875567826 44.95448271666365, -93.25299875567826 44.95897931848227, -93.25934541000585 44.95897931848227, -93.25934541000585 44.95448271666365))"
214,"POLYGON ((-93.25934541000585 44.95897931848227, -93.25299875567826 44.95897931848227, -93.25299875567826 44.96347592030089, -93.25934541000585 44.96347592030089, -93.25934541000585 44.95897931848227))"
215,"POLYGON ((-93.25934541000585 44.96347592030089, -93.25299875567826 44.96347592030089, -93.25299875567826 44.96797252211952, -93.25934541000585 44.96797252211952, -93.25934541000585 44.96347592030089))"
216,"POLYGON ((-93.25934541000585 44.96797252211952, -93.25299875567826 44.96797252211952, -93.25299875567826 44.97246912393814, -93.25934541000585 44.97246912393814, -93.25934541000585 44.96797252211952))"
217,"POLYGON ((-93.25934541000585 44.97246912393814, -93.25299875567826 44.97246912393814, -93.25299875567826 44.97696572575676, -93.25934541000585 44.97696572575676, -93.25934541000585 44.97246912393814))"
218,"POLYGON ((-93.25934541000585 44.97696572575676, -93.25299875567826 44.97696572575676, -93.25299875567826 44.98146232757539, -93.25934541000585 44.98146232757539, -93.25934541000585 44.97696572575676))"
219,"POLYGON ((-93.25934541000585 44.98146232757539, -93.25299875567826 44.98146232757539, -93.25299875567826 44.98595892939401, -93.25934541000585 44.98595892939401, -93.25934541000585 44.98146232757539))"
220,"POLYGON ((-93.25934541000585 44.98595892939401, -93.25299875567826 44.98595892939401, -93.25299875567826 44.99045553121263, -93.25934541000585 44.99045553121263, -93.25934541000585 44.98595892939401))"
221,"POLYGON ((-93.25934541000585 44.99045553121263, -93.25299875567826 44.99045553121263, -93.25299875567826 44.99495213303125, -93.25934541000585 44.99495213303125, -93.25934541000585 44.99045553121263))"
222,"POLYGON ((-93.25934541000585 44.99495213303125, -93.25299875567826 44.99495213303125, -93.25299875567826 44.99944873484988, -93.25934541000585 44.99944873484988, -93.25934541000585 44.99495213303125))"
223,"POLYGON ((-93.25934541000585 44.99944873484988, -93.25299875567826 44.99944873484988, -93.25299875567826 45.0039453366685, -93.25934541000585 45.0039453366685, -93.25934541000585 44.99944873484988))"
224,"POLYGON ((-93.25934541000585 45.0039453366685, -93.25299875567826 45.0039453366685, -93.25299875567826 45.00844193848712, -93.25934541000585 45.00844193848712, -93.25934541000585 45.0039453366685))"
225,"POLYGON ((-93.25934541000585 45.00844193848712, -93.25299875567826 45.00844193848712, -93.25299875567826 45.01293854030575, -93.25934541000585 45.01293854030575, -93.25934541000585 45.00844193848712))"
226,"POLYGON ((-93.25934541000585 45.01293854030575, -93.25299875567826 45.01293854030575, -93.25299875567826 45.01743514212437, -93.25934541000585 45.01743514212437, -93.25934541000585 45.01293854030575))"
227,"POLYGON ((-93.25299875567826 44.91401330029604, -93.24665210135068 44.91401330029604, -93.24665210135068 44.91850990211466, -93.25299875567826 44.91850990211466, -93.25299875567826 44.91401330029604))"
228,"POLYGON ((-93.25299875567826 44.91850990211466, -93.24665210135068 44.91850990211466, -93.24665210135068 44.92300650393329, -93.25299875567826 44.92300650393329, -93.25299875567826 44.91850990211466))"
229,"POLYGON ((-93.25299875567826 44.92300650393329, -93.24665210135068 44.92300650393329, -93.24665210135068 44.92750310575191, -93.25299875567826 44.92750310575191, -93.25299875567826 44.92300650393329))"
230,"POLYGON ((-93.25299875567826 44.93199970757053, -93.24665210135068 44.93199970757053, -93.24665210135068 44.93649630938916, -93.25299875567826 44.93649630938916, -93.25299875567826 44.93199970757053))"
231,"POLYGON ((-93.25299875567826 44.93649630938916, -93.24665210135068 44.93649630938916, -93.24665210135068 44.94099291120778, -93.25299875567826 44.94099291120778, -93.25299875567826 44.93649630938916))"
232,"POLYGON ((-93.25299875567826 44.94099291120778, -93.24665210135068 44.94099291120778, -93.24665210135068 44.9454895130264, -93.25299875567826 44.9454895130264, -93.25299875567826 44.94099291120778))"
233,"POLYGON ((-93.25299875567826 44.9454895130264, -93.24665210135068 44.9454895130264, -93.24665210135068 44.94998611484503, -93.25299875567826 44.94998611484503, -93.25299875567826 44.9454895130264))"
234,"POLYGON ((-93.25299875567826 44.94998611484503, -93.24665210135068 44.94998611484503, -93.24665210135068 44.95448271666365, -93.25299875567826 44.95448271666365, -93.25299875567826 44.94998611484503))"
235,"POLYGON ((-93.25299875567826 44.95448271666365, -93.24665210135068 44.95448271666365, -93.24665210135068 44.95897931848227, -93.25299875567826 44.95897931848227, -93.25299875567826 44.95448271666365))"
236,"POLYGON ((-93.25299875567826 44.95897931848227, -93.24665210135068 44.95897931848227, -93.24665210135068 44.96347592030089, -93.25299875567826 44.96347592030089, -93.25299875567826 44.95897931848227))"
237,"POLYGON ((-93.25299875567826 44.96347592030089, -93.24665210135068 44.96347592030089, -93.24665210135068 44.96797252211952, -93.25299875567826 44.96797252211952, -93.25299875567826 44.96347592030089))"
238,"POLYGON ((-93.25299875567826 44.96797252211952, -93.24665210135068 44.96797252211952, -93.24665210135068 44.97246912393814, -93.25299875567826 44.97246912393814, -93.25299875567826 44.96797252211952))"
239,"POLYGON ((-93.25299875567826 44.97246912393814, -93.24665210135068 44.97246912393814, -93.24665210135068 44.97696572575676, -93.25299875567826 44.97696572575676, -93.25299875567826 44.97246912393814))"
240,"POLYGON ((-93.25299875567826 44.97696572575676, -93.24665210135068 44.97696572575676, -93.24665210135068 44.98146232757539, -93.25299875567826 44.98146232757539, -93.25299875567826 44.97696572575676))"
241,"POLYGON ((-93.25299875567826 44.98146232757539, -93.24665210135068 44.98146232757539, -93.24665210135068 44.98595892939401, -93.25299875567826 44.98595892939401, -93.25299875567826 44.98146232757539))"
242,"POLYGON ((-93.25299875567826 44.98595892939401, -93.24665210135068 44.98595892939401, -93.24665210135068 44.99045553121263, -93.25299875567826 44.99045553121263, -93.25299875567826 44.98595892939401))"
243,"POLYGON ((-93.25299875567826 44.99045553121263, -93.24665210135068 44.99045553121263, -93.24665210135068 44.99495213303125, -93.25299875567826 44.99495213303125, -93.25299875567826 44.99045553121263))"
244,"POLYGON ((-93.25299875567826 44.99495213303125, -93.24665210135068 44.99495213303125, -93.24665210135068 44.99944873484988, -93.25299875567826 44.99944873484988, -93.25299875567826 44.99495213303125))"
245,"POLYGON ((-93.25299875567826 44.99944873484988, -93.24665210135068 44.99944873484988, -93.24665210135068 45.0039453366685, -93.25299875567826 45.0039453366685, -93.25299875567826 44.99944873484988))"
246,"POLYGON ((-93.25299875567826 45.0039453366685, -93.24665210135068 45.0039453366685, -93.24665210135068 45.00844193848712, -93.25299875567826 45.00844193848712, -93.25299875567826 45.0039453366685))"
247,"POLYGON ((-93.25299875567826 45.00844193848712, -93.24665210135068 45.00844193848712, -93.24665210135068 45.01293854030575, -93.25299875567826 45.01293854030575, -93.25299875567826 45.00844193848712))"
248,"POLYGON ((-93.25299875567826 45.01293854030575, -93.24665210135068 45.01293854030575, -93.24665210135068 45.01743514212437, -93.25299875567826 45.01743514212437, -93.25299875567826 45.01293854030575))"
249,"POLYGON ((-93.25299875567826 45.01743514212437, -93.24665210135068 45.01743514212437, -93.24665210135068 45.02193174394299, -93.25299875567826 45.02193174394299, -93.25299875567826 45.01743514212437))"
250,"POLYGON ((-93.25299875567826 45.02642834576162, -93.24665210135068 45.02642834576162, -93.24665210135068 45.03092494758024, -93.25299875567826 45.03092494758024, -93.25299875567826 45.02642834576162))"
251,"POLYGON ((-93.25299875567826 45.03542154939886, -93.24665210135068 45.03542154939886, -93.24665210135068 45.03991815121748, -93.25299875567826 45.03991815121748, -93.25299875567826 45.03542154939886))"
252,"POLYGON ((-93.24665210135068 44.91401330029604, -93.24030544702309 44.91401330029604, -93.24030544702309 44.91850990211466, -93.24665210135068 44.91850990211466, -93.24665210135068 44.91401330029604))"
253,"POLYGON ((-93.24665210135068 44.91850990211466, -93.24030544702309 44.91850990211466, -93.24030544702309 44.92300650393329, -93.24665210135068 44.92300650393329, -93.24665210135068 44.91850990211466))"
254,"POLYGON ((-93.24665210135068 44.92750310575191, -93.24030544702309 44.92750310575191, -93.24030544702309 44.93199970757053, -93.24665210135068 44.93199970757053, -93.24665210135068 44.92750310575191))"
255,"POLYGON ((-93.24665210135068 44.93199970757053, -93.24030544702309 44.93199970757053, -93.24030544702309 44.93649630938916, -93.24665210135068 44.93649630938916, -93.24665210135068 44.93199970757053))"
256,"POLYGON ((-93.24665210135068 44.93649630938916, -93.24030544702309 44.93649630938916, -93.24030544702309 44.94099291120778, -93.24665210135068 44.94099291120778, -93.24665210135068 44.93649630938916))"
257,"POLYGON ((-93.24665210135068 44.94099291120778, -93.24030544702309 44.94099291120778, -93.24030544702309 44.9454895130264, -93.24665210135068 44.9454895130264, -93.24665210135068 44.94099291120778))"
258,"POLYGON ((-93.24665210135068 44.9454895130264, -93.24030544702309 44.9454895130264, -93.24030544702309 44.94998611484503, -93.24665210135068 44.94998611484503, -93.24665210135068 44.9454895130264))"
259,"POLYGON ((-93.24665210135068 44.94998611484503, -93.24030544702309 44.94998611484503, -93.24030544702309 44.95448271666365, -93.24665210135068 44.95448271666365, -93.24665210135068 44.94998611484503))"
260,"POLYGON ((-93.24665210135068 44.95448271666365, -93.24030544702309 44.95448271666365, -93.24030544702309 44.95897931848227, -93.24665210135068 44.95897931848227, -93.24665210135068 44.95448271666365))"
261,"POLYGON ((-93.24665210135068 44.95897931848227, -93.24030544702309 44.95897931848227, -93.24030544702309 44.96347592030089, -93.24665210135068 44.96347592030089, -93.24665210135068 44.95897931848227))"
262,"POLYGON ((-93.24665210135068 44.96347592030089, -93.24030544702309 44.96347592030089, -93.24030544702309 44.96797252211952, -93.24665210135068 44.96797252211952, -93.24665210135068 44.96347592030089))"
263,"POLYGON ((-93.24665210135068 44.96797252211952, -93.24030544702309 44.96797252211952, -93.24030544702309 44.97246912393814, -93.24665210135068 44.97246912393814, -93.24665210135068 44.96797252211952))"
264,"POLYGON ((-93.24665210135068 44.97246912393814, -93.24030544702309 44.97246912393814, -93.24030544702309 44.97696572575676, -93.24665210135068 44.97696572575676, -93.24665210135068 44.97246912393814))"
265,"POLYGON ((-93.24665210135068 44.97696572575676, -93.24030544702309 44.97696572575676, -93.24030544702309 44.98146232757539, -93.24665210135068 44.98146232757539, -93.24665210135068 44.97696572575676))"
266,"POLYGON ((-93.24665210135068 44.98146232757539, -93.24030544702309 44.98146232757539, -93.24030544702309 44.98595892939401, -93.24665210135068 44.98595892939401, -93.24665210135068 44.98146232757539))"
267,"POLYGON ((-93.24665210135068 44.98595892939401, -93.24030544702309 44.98595892939401, -93.24030544702309 44.99045553121263, -93.24665210135068 44.99045553121263, -93.24665210135068 44.98595892939401))"
268,"POLYGON ((-93.24665210135068 44.99045553121263, -93.24030544702309 44.99045553121263, -93.24030544702309 44.99495213303125, -93.24665210135068 44.99495213303125, -93.24665210135068 44.99045553121263))"
269,"POLYGON ((-93.24665210135068 44.99495213303125, -93.24030544702309 44.99495213303125, -93.24030544702309 44.99944873484988, -93.24665210135068 44.99944873484988, -93.24665210135068 44.99495213303125))"
270,"POLYGON ((-93.24665210135068 44.99944873484988, -93.24030544702309 44.99944873484988, -93.24030544702309 45.0039453366685, -93.24665210135068 45.0039453366685, -93.24665210135068 44.99944873484988))"
271,"POLYGON ((-93.24665210135068 45.0039453366685, -93.24030544702309 45.0039453366685, -93.24030544702309 45.00844193848712, -93.24665210135068 45.00844193848712, -93.24665210135068 45.0039453366685))"
272,"POLYGON ((-93.24665210135068 45.00844193848712, -93.24030544702309 45.00844193848712, -93.24030544702309 45.01293854030575, -93.24665210135068 45.01293854030575, -93.24665210135068 45.00844193848712))"
273,"POLYGON ((-93.24665210135068 45.01293854030575, -93.24030544702309 45.01293854030575, -93.24030544702309 45.01743514212437, -93.24665210135068 45.01743514212437, -93.24665210135068 45.01293854030575))"
274,"POLYGON ((-93.24665210135068 45.01743514212437, -93.24030544702309 45.01743514212437, -93.24030544702309 45.02193174394299, -93.24665210135068 45.02193174394299, -93.24665210135068 45.01743514212437))"
275,"POLYGON ((-93.24665210135068 45.02193174394299, -93.24030544702309 45.02193174394299, -93.24030544702309 45.02642834576162, -93.24665210135068 45.02642834576162, -93.24665210135068 45.02193174394299))"
276,"POLYGON ((-93.24030544702309 44.92300650393329, -93.2339587926955 44.92300650393329, -93.2339587926955 44.92750310575191, -93.24030544702309 44.92750310575191, -93.24030544702309 44.92300650393329))"
277,"POLYGON ((-93.24030544702309 44.92750310575191, -93.2339587926955 44.92750310575191, -93.2339587926955 44.93199970757053, -93.24030544702309 44.93199970757053, -93.24030544702309 44.92750310575191))"
278,"POLYGON ((-93.24030544702309 44.93199970757053, -93.2339587926955 44.93199970757053, -93.2339587926955 44.93649630938916, -93.24030544702309 44.93649630938916, -93.24030544702309 44.93199970757053))"
279,"POLYGON ((-93.24030544702309 44.93649630938916, -93.2339587926955 44.93649630938916, -93.2339587926955 44.94099291120778, -93.24030544702309 44.94099291120778, -93.24030544702309 44.93649630938916))"
280,"POLYGON ((-93.24030544702309 44.94099291120778, -93.2339587926955 44.94099291120778, -93.2339587926955 44.9454895130264, -93.24030544702309 44.9454895130264, -93.24030544702309 44.94099291120778))"
281,"POLYGON ((-93.24030544702309 44.9454895130264, -93.2339587926955 44.9454895130264, -93.2339587926955 44.94998611484503, -93.24030544702309 44.94998611484503, -93.24030544702309 44.9454895130264))"
282,"POLYGON ((-93.24030544702309 44.94998611484503, -93.2339587926955 44.94998611484503, -93.2339587926955 44.95448271666365, -93.24030544702309 44.95448271666365, -93.24030544702309 44.94998611484503))"
283,"POLYGON ((-93.24030544702309 44.95448271666365, -93.2339587926955 44.95448271666365, -93.2339587926955 44.95897931848227, -93.24030544702309 44.95897931848227, -93.24030544702309 44.95448271666365))"
284,"POLYGON ((-93.24030544702309 44.95897931848227, -93.2339587926955 44.95897931848227, -93.2339587926955 44.96347592030089, -93.24030544702309 44.96347592030089, -93.24030544702309 44.95897931848227))"
285,"POLYGON ((-93.24030544702309 44.96347592030089, -93.2339587926955 44.96347592030089, -93.2339587926955 44.96797252211952, -93.24030544702309 44.96797252211952, -93.24030544702309 44.96347592030089))"
286,"POLYGON ((-93.24030544702309 44.96797252211952, -93.2339587926955 44.96797252211952, -93.2339587926955 44.97246912393814, -93.24030544702309 44.97246912393814, -93.24030544702309 44.96797252211952))"
287,"POLYGON ((-93.24030544702309 44.97246912393814, -93.2339587926955 44.97246912393814, -93.2339587926955 44.97696572575676, -93.24030544702309 44.97696572575676, -93.24030544702309 44.97246912393814))"
