,0
68,"POLYGON ((-93.32281195328171 45.02642834576162, -93.31646529895413 45.02642834576162, -93.31646529895413 45.03092494758024, -93.32281195328171 45.03092494758024, -93.32281195328171 45.02642834576162))"
69,"POLYGON ((-93.32281195328171 45.03092494758024, -93.31646529895413 45.03092494758024, -93.31646529895413 45.03542154939886, -93.32281195328171 45.03542154939886, -93.32281195328171 45.03092494758024))"
70,"POLYGON ((-93.32281195328171 45.03542154939886, -93.31646529895413 45.03542154939886, -93.31646529895413 45.03991815121748, -93.32281195328171 45.03991815121748, -93.32281195328171 45.03542154939886))"
71,"POLYGON ((-93.32281195328171 45.03991815121748, -93.31646529895413 45.03991815121748, -93.31646529895413 45.04441475303611, -93.32281195328171 45.04441475303611, -93.32281195328171 45.03991815121748))"
72,"POLYGON ((-93.32281195328171 45.04441475303611, -93.31646529895413 45.04441475303611, -93.31646529895413 45.04891135485473, -93.32281195328171 45.04891135485473, -93.32281195328171 45.04441475303611))"
73,"POLYGON ((-93.32281195328171 45.04891135485473, -93.31646529895413 45.04891135485473, -93.31646529895413 45.05340795667335, -93.32281195328171 45.05340795667335, -93.32281195328171 45.04891135485473))"
74,"POLYGON ((-93.31646529895413 44.8870336893843, -93.31011864462654 44.8870336893843, -93.31011864462654 44.89153029120293, -93.31646529895413 44.89153029120293, -93.31646529895413 44.8870336893843))"
75,"POLYGON ((-93.31646529895413 44.89153029120293, -93.31011864462654 44.89153029120293, -93.31011864462654 44.89602689302155, -93.31646529895413 44.89602689302155, -93.31646529895413 44.89153029120293))"
76,"POLYGON ((-93.31646529895413 44.89602689302155, -93.31011864462654 44.89602689302155, -93.31011864462654 44.90052349484017, -93.31646529895413 44.90052349484017, -93.31646529895413 44.89602689302155))"
77,"POLYGON ((-93.31646529895413 44.90052349484017, -93.31011864462654 44.90052349484017, -93.31011864462654 44.9050200966588, -93.31646529895413 44.9050200966588, -93.31646529895413 44.90052349484017))"
78,"POLYGON ((-93.31646529895413 44.9050200966588, -93.31011864462654 44.9050200966588, -93.31011864462654 44.90951669847742, -93.31646529895413 44.90951669847742, -93.31646529895413 44.9050200966588))"
79,"POLYGON ((-93.31646529895413 44.90951669847742, -93.31011864462654 44.90951669847742, -93.31011864462654 44.91401330029604, -93.31646529895413 44.91401330029604, -93.31646529895413 44.90951669847742))"
80,"POLYGON ((-93.31646529895413 44.91401330029604, -93.31011864462654 44.91401330029604, -93.31011864462654 44.91850990211466, -93.31646529895413 44.91850990211466, -93.31646529895413 44.91401330029604))"
81,"POLYGON ((-93.31646529895413 44.91850990211466, -93.31011864462654 44.91850990211466, -93.31011864462654 44.92300650393329, -93.31646529895413 44.92300650393329, -93.31646529895413 44.91850990211466))"
82,"POLYGON ((-93.31646529895413 44.92300650393329, -93.31011864462654 44.92300650393329, -93.31011864462654 44.92750310575191, -93.31646529895413 44.92750310575191, -93.31646529895413 44.92300650393329))"
83,"POLYGON ((-93.31646529895413 44.92750310575191, -93.31011864462654 44.92750310575191, -93.31011864462654 44.93199970757053, -93.31646529895413 44.93199970757053, -93.31646529895413 44.92750310575191))"
84,"POLYGON ((-93.31646529895413 44.93199970757053, -93.31011864462654 44.93199970757053, -93.31011864462654 44.93649630938916, -93.31646529895413 44.93649630938916, -93.31646529895413 44.93199970757053))"
85,"POLYGON ((-93.31646529895413 44.93649630938916, -93.31011864462654 44.93649630938916, -93.31011864462654 44.94099291120778, -93.31646529895413 44.94099291120778, -93.31646529895413 44.93649630938916))"
86,"POLYGON ((-93.31646529895413 44.94099291120778, -93.31011864462654 44.94099291120778, -93.31011864462654 44.9454895130264, -93.31646529895413 44.9454895130264, -93.31646529895413 44.94099291120778))"
87,"POLYGON ((-93.31646529895413 44.9454895130264, -93.31011864462654 44.9454895130264, -93.31011864462654 44.94998611484503, -93.31646529895413 44.94998611484503, -93.31646529895413 44.9454895130264))"
88,"POLYGON ((-93.31646529895413 44.94998611484503, -93.31011864462654 44.94998611484503, -93.31011864462654 44.95448271666365, -93.31646529895413 44.95448271666365, -93.31646529895413 44.94998611484503))"
89,"POLYGON ((-93.31646529895413 44.95448271666365, -93.31011864462654 44.95448271666365, -93.31011864462654 44.95897931848227, -93.31646529895413 44.95897931848227, -93.31646529895413 44.95448271666365))"
90,"POLYGON ((-93.31646529895413 44.95897931848227, -93.31011864462654 44.95897931848227, -93.31011864462654 44.96347592030089, -93.31646529895413 44.96347592030089, -93.31646529895413 44.95897931848227))"
91,"POLYGON ((-93.31646529895413 44.96347592030089, -93.31011864462654 44.96347592030089, -93.31011864462654 44.96797252211952, -93.31646529895413 44.96797252211952, -93.31646529895413 44.96347592030089))"
92,"POLYGON ((-93.31646529895413 44.96797252211952, -93.31011864462654 44.96797252211952, -93.31011864462654 44.97246912393814, -93.31646529895413 44.97246912393814, -93.31646529895413 44.96797252211952))"
93,"POLYGON ((-93.31646529895413 44.97246912393814, -93.31011864462654 44.97246912393814, -93.31011864462654 44.97696572575676, -93.31646529895413 44.97696572575676, -93.31646529895413 44.97246912393814))"
94,"POLYGON ((-93.31646529895413 44.97696572575676, -93.31011864462654 44.97696572575676, -93.31011864462654 44.98146232757539, -93.31646529895413 44.98146232757539, -93.31646529895413 44.97696572575676))"
95,"POLYGON ((-93.31646529895413 44.98146232757539, -93.31011864462654 44.98146232757539, -93.31011864462654 44.98595892939401, -93.31646529895413 44.98595892939401, -93.31646529895413 44.98146232757539))"
96,"POLYGON ((-93.31646529895413 44.98595892939401, -93.31011864462654 44.98595892939401, -93.31011864462654 44.99045553121263, -93.31646529895413 44.99045553121263, -93.31646529895413 44.98595892939401))"
97,"POLYGON ((-93.31646529895413 44.99045553121263, -93.31011864462654 44.99045553121263, -93.31011864462654 44.99495213303125, -93.31646529895413 44.99495213303125, -93.31646529895413 44.99045553121263))"
98,"POLYGON ((-93.31646529895413 44.99495213303125, -93.31011864462654 44.99495213303125, -93.31011864462654 44.99944873484988, -93.31646529895413 44.99944873484988, -93.31646529895413 44.99495213303125))"
99,"POLYGON ((-93.31646529895413 44.99944873484988, -93.31011864462654 44.99944873484988, -93.31011864462654 45.0039453366685, -93.31646529895413 45.0039453366685, -93.31646529895413 44.99944873484988))"
100,"POLYGON ((-93.31646529895413 45.0039453366685, -93.31011864462654 45.0039453366685, -93.31011864462654 45.00844193848712, -93.31646529895413 45.00844193848712, -93.31646529895413 45.0039453366685))"
101,"POLYGON ((-93.31646529895413 45.00844193848712, -93.31011864462654 45.00844193848712, -93.31011864462654 45.01293854030575, -93.31646529895413 45.01293854030575, -93.31646529895413 45.00844193848712))"
102,"POLYGON ((-93.31646529895413 45.01293854030575, -93.31011864462654 45.01293854030575, -93.31011864462654 45.01743514212437, -93.31646529895413 45.01743514212437, -93.31646529895413 45.01293854030575))"
103,"POLYGON ((-93.31646529895413 45.01743514212437, -93.31011864462654 45.01743514212437, -93.31011864462654 45.02193174394299, -93.31646529895413 45.02193174394299, -93.31646529895413 45.01743514212437))"
104,"POLYGON ((-93.31646529895413 45.02193174394299, -93.31011864462654 45.02193174394299, -93.31011864462654 45.02642834576162, -93.31646529895413 45.02642834576162, -93.31646529895413 45.02193174394299))"
105,"POLYGON ((-93.31646529895413 45.02642834576162, -93.31011864462654 45.02642834576162, -93.31011864462654 45.03092494758024, -93.31646529895413 45.03092494758024, -93.31646529895413 45.02642834576162))"
106,"POLYGON ((-93.31646529895413 45.03092494758024, -93.31011864462654 45.03092494758024, -93.31011864462654 45.03542154939886, -93.31646529895413 45.03542154939886, -93.31646529895413 45.03092494758024))"
107,"POLYGON ((-93.31646529895413 45.03542154939886, -93.31011864462654 45.03542154939886, -93.31011864462654 45.03991815121748, -93.31646529895413 45.03991815121748, -93.31646529895413 45.03542154939886))"
108,"POLYGON ((-93.31646529895413 45.03991815121748, -93.31011864462654 45.03991815121748, -93.31011864462654 45.04441475303611, -93.31646529895413 45.04441475303611, -93.31646529895413 45.03991815121748))"
109,"POLYGON ((-93.31646529895413 45.04441475303611, -93.31011864462654 45.04441475303611, -93.31011864462654 45.04891135485473, -93.31646529895413 45.04891135485473, -93.31646529895413 45.04441475303611))"
110,"POLYGON ((-93.31646529895413 45.04891135485473, -93.31011864462654 45.04891135485473, -93.31011864462654 45.05340795667335, -93.31646529895413 45.05340795667335, -93.31646529895413 45.04891135485473))"
111,"POLYGON ((-93.31011864462654 44.8870336893843, -93.30377199029896 44.8870336893843, -93.30377199029896 44.89153029120293, -93.31011864462654 44.89153029120293, -93.31011864462654 44.8870336893843))"
112,"POLYGON ((-93.31011864462654 44.89153029120293, -93.30377199029896 44.89153029120293, -93.30377199029896 44.89602689302155, -93.31011864462654 44.89602689302155, -93.31011864462654 44.89153029120293))"
113,"POLYGON ((-93.31011864462654 44.89602689302155, -93.30377199029896 44.89602689302155, -93.30377199029896 44.90052349484017, -93.31011864462654 44.90052349484017, -93.31011864462654 44.89602689302155))"
