,0
50,"POLYGON ((-94.58815643674464 39.08776008724631, -94.58959938001935 39.08776008724631, -94.58959938001935 39.08888423770097, -94.58959938001935 39.09000838815562, -94.58815643674464 39.09000838815562, -94.58671349346993 39.09000838815562, -94.58671349346993 39.08888423770097, -94.58671349346993 39.08776008724631, -94.58815643674464 39.08776008724631))"
51,"POLYGON ((-94.58815643674464 39.09675329088354, -94.58959938001935 39.09675329088354, -94.58959938001935 39.0978774413382, -94.58959938001935 39.09900159179286, -94.58815643674464 39.09900159179286, -94.58671349346993 39.09900159179286, -94.58671349346993 39.0978774413382, -94.58671349346993 39.09675329088354, -94.58815643674464 39.09675329088354))"
52,"POLYGON ((-94.58815643674464 39.09900159179284, -94.58959938001935 39.09900159179284, -94.58959938001935 39.1001257422475, -94.58959938001935 39.10124989270216, -94.58815643674464 39.10124989270216, -94.58671349346993 39.10124989270216, -94.58671349346993 39.1001257422475, -94.58671349346993 39.09900159179284, -94.58815643674464 39.09900159179284))"
53,"POLYGON ((-94.58815643674464 39.10124989270216, -94.58959938001935 39.10124989270216, -94.58959938001935 39.10237404315681, -94.58959938001935 39.10349819361147, -94.58815643674464 39.10349819361147, -94.58671349346993 39.10349819361147, -94.58671349346993 39.10237404315681, -94.58671349346993 39.10124989270216, -94.58815643674464 39.10124989270216))"
54,"POLYGON ((-94.58815643674464 39.10349819361146, -94.58959938001935 39.10349819361146, -94.58959938001935 39.10462234406612, -94.58959938001935 39.10574649452077, -94.58815643674464 39.10574649452077, -94.58671349346993 39.10574649452077, -94.58671349346993 39.10462234406612, -94.58671349346993 39.10349819361146, -94.58815643674464 39.10349819361146))"
55,"POLYGON ((-94.58815643674464 39.10574649452077, -94.58959938001935 39.10574649452077, -94.58959938001935 39.10687064497543, -94.58959938001935 39.10799479543009, -94.58815643674464 39.10799479543009, -94.58671349346993 39.10799479543009, -94.58671349346993 39.10687064497543, -94.58671349346993 39.10574649452077, -94.58815643674464 39.10574649452077))"
56,"POLYGON ((-94.58527055019522 39.08551178633699, -94.58671349346993 39.08551178633699, -94.58671349346993 39.08663593679165, -94.58671349346993 39.08776008724631, -94.58527055019522 39.08776008724631, -94.58382760692051 39.08776008724631, -94.58382760692051 39.08663593679165, -94.58382760692051 39.08551178633699, -94.58527055019522 39.08551178633699))"
57,"POLYGON ((-94.58527055019522 39.08776008724631, -94.58671349346993 39.08776008724631, -94.58671349346993 39.08888423770097, -94.58671349346993 39.09000838815562, -94.58527055019522 39.09000838815562, -94.58382760692051 39.09000838815562, -94.58382760692051 39.08888423770097, -94.58382760692051 39.08776008724631, -94.58527055019522 39.08776008724631))"
58,"POLYGON ((-94.5823846636458 39.08776008724631, -94.58382760692051 39.08776008724631, -94.58382760692051 39.08888423770097, -94.58382760692051 39.09000838815562, -94.5823846636458 39.09000838815562, -94.58094172037109 39.09000838815562, -94.58094172037109 39.08888423770097, -94.58094172037109 39.08776008724631, -94.5823846636458 39.08776008724631))"
59,"POLYGON ((-94.58527055019522 39.09000838815561, -94.58671349346993 39.09000838815561, -94.58671349346993 39.09113253861027, -94.58671349346993 39.09225668906493, -94.58527055019522 39.09225668906493, -94.58382760692051 39.09225668906493, -94.58382760692051 39.09113253861027, -94.58382760692051 39.09000838815561, -94.58527055019522 39.09000838815561))"
60,"POLYGON ((-94.58527055019522 39.09225668906493, -94.58671349346993 39.09225668906493, -94.58671349346993 39.09338083951958, -94.58671349346993 39.09450498997424, -94.58527055019522 39.09450498997424, -94.58382760692051 39.09450498997424, -94.58382760692051 39.09338083951958, -94.58382760692051 39.09225668906493, -94.58527055019522 39.09225668906493))"
61,"POLYGON ((-94.5823846636458 39.09000838815561, -94.58382760692051 39.09000838815561, -94.58382760692051 39.09113253861027, -94.58382760692051 39.09225668906493, -94.5823846636458 39.09225668906493, -94.58094172037109 39.09225668906493, -94.58094172037109 39.09113253861027, -94.58094172037109 39.09000838815561, -94.5823846636458 39.09000838815561))"
62,"POLYGON ((-94.5823846636458 39.09225668906493, -94.58382760692051 39.09225668906493, -94.58382760692051 39.09338083951958, -94.58382760692051 39.09450498997424, -94.5823846636458 39.09450498997424, -94.58094172037109 39.09450498997424, -94.58094172037109 39.09338083951958, -94.58094172037109 39.09225668906493, -94.5823846636458 39.09225668906493))"
63,"POLYGON ((-94.58527055019522 39.09675329088354, -94.58671349346993 39.09675329088354, -94.58671349346993 39.0978774413382, -94.58671349346993 39.09900159179286, -94.58527055019522 39.09900159179286, -94.58382760692051 39.09900159179286, -94.58382760692051 39.0978774413382, -94.58382760692051 39.09675329088354, -94.58527055019522 39.09675329088354))"
64,"POLYGON ((-94.5823846636458 39.09675329088354, -94.58382760692051 39.09675329088354, -94.58382760692051 39.0978774413382, -94.58382760692051 39.09900159179286, -94.5823846636458 39.09900159179286, -94.58094172037109 39.09900159179286, -94.58094172037109 39.0978774413382, -94.58094172037109 39.09675329088354, -94.5823846636458 39.09675329088354))"
65,"POLYGON ((-94.58527055019522 39.09900159179284, -94.58671349346993 39.09900159179284, -94.58671349346993 39.1001257422475, -94.58671349346993 39.10124989270216, -94.58527055019522 39.10124989270216, -94.58382760692051 39.10124989270216, -94.58382760692051 39.1001257422475, -94.58382760692051 39.09900159179284, -94.58527055019522 39.09900159179284))"
66,"POLYGON ((-94.58527055019522 39.10124989270216, -94.58671349346993 39.10124989270216, -94.58671349346993 39.10237404315681, -94.58671349346993 39.10349819361147, -94.58527055019522 39.10349819361147, -94.58382760692051 39.10349819361147, -94.58382760692051 39.10237404315681, -94.58382760692051 39.10124989270216, -94.58527055019522 39.10124989270216))"
67,"POLYGON ((-94.5823846636458 39.09900159179284, -94.58382760692051 39.09900159179284, -94.58382760692051 39.1001257422475, -94.58382760692051 39.10124989270216, -94.5823846636458 39.10124989270216, -94.58094172037109 39.10124989270216, -94.58094172037109 39.1001257422475, -94.58094172037109 39.09900159179284, -94.5823846636458 39.09900159179284))"
68,"POLYGON ((-94.5823846636458 39.10124989270216, -94.58382760692051 39.10124989270216, -94.58382760692051 39.10237404315681, -94.58382760692051 39.10349819361147, -94.5823846636458 39.10349819361147, -94.58094172037109 39.10349819361147, -94.58094172037109 39.10237404315681, -94.58094172037109 39.10124989270216, -94.5823846636458 39.10124989270216))"
69,"POLYGON ((-94.58527055019522 39.10349819361146, -94.58671349346993 39.10349819361146, -94.58671349346993 39.10462234406612, -94.58671349346993 39.10574649452077, -94.58527055019522 39.10574649452077, -94.58382760692051 39.10574649452077, -94.58382760692051 39.10462234406612, -94.58382760692051 39.10349819361146, -94.58527055019522 39.10349819361146))"
70,"POLYGON ((-94.58527055019522 39.10574649452077, -94.58671349346993 39.10574649452077, -94.58671349346993 39.10687064497543, -94.58671349346993 39.10799479543009, -94.58527055019522 39.10799479543009, -94.58382760692051 39.10799479543009, -94.58382760692051 39.10687064497543, -94.58382760692051 39.10574649452077, -94.58527055019522 39.10574649452077))"
71,"POLYGON ((-94.5823846636458 39.10349819361146, -94.58382760692051 39.10349819361146, -94.58382760692051 39.10462234406612, -94.58382760692051 39.10574649452077, -94.5823846636458 39.10574649452077, -94.58094172037109 39.10574649452077, -94.58094172037109 39.10462234406612, -94.58094172037109 39.10349819361146, -94.5823846636458 39.10349819361146))"
72,"POLYGON ((-94.5823846636458 39.10574649452077, -94.58382760692051 39.10574649452077, -94.58382760692051 39.10687064497543, -94.58382760692051 39.10799479543009, -94.5823846636458 39.10799479543009, -94.58094172037109 39.10799479543009, -94.58094172037109 39.10687064497543, -94.58094172037109 39.10574649452077, -94.5823846636458 39.10574649452077))"
73,"POLYGON ((-94.58527055019522 39.10799479543007, -94.58671349346993 39.10799479543007, -94.58671349346993 39.10911894588473, -94.58671349346993 39.11024309633939, -94.58527055019522 39.11024309633939, -94.58382760692051 39.11024309633939, -94.58382760692051 39.10911894588473, -94.58382760692051 39.10799479543007, -94.58527055019522 39.10799479543007))"
74,"POLYGON ((-94.58527055019522 39.11024309633939, -94.58671349346993 39.11024309633939, -94.58671349346993 39.11136724679405, -94.58671349346993 39.1124913972487, -94.58527055019522 39.1124913972487, -94.58382760692051 39.1124913972487, -94.58382760692051 39.11136724679405, -94.58382760692051 39.11024309633939, -94.58527055019522 39.11024309633939))"
75,"POLYGON ((-94.5823846636458 39.10799479543007, -94.58382760692051 39.10799479543007, -94.58382760692051 39.10911894588473, -94.58382760692051 39.11024309633939, -94.5823846636458 39.11024309633939, -94.58094172037109 39.11024309633939, -94.58094172037109 39.10911894588473, -94.58094172037109 39.10799479543007, -94.5823846636458 39.10799479543007))"
76,"POLYGON ((-94.5823846636458 39.11024309633939, -94.58382760692051 39.11024309633939, -94.58382760692051 39.11136724679405, -94.58382760692051 39.1124913972487, -94.5823846636458 39.1124913972487, -94.58094172037109 39.1124913972487, -94.58094172037109 39.11136724679405, -94.58094172037109 39.11024309633939, -94.5823846636458 39.11024309633939))"
77,"POLYGON ((-94.57949877709638 39.09000838815561, -94.58094172037109 39.09000838815561, -94.58094172037109 39.09113253861027, -94.58094172037109 39.09225668906493, -94.57949877709638 39.09225668906493, -94.57805583382167 39.09225668906493, -94.57805583382167 39.09113253861027, -94.57805583382167 39.09000838815561, -94.57949877709638 39.09000838815561))"
78,"POLYGON ((-94.57949877709638 39.09225668906493, -94.58094172037109 39.09225668906493, -94.58094172037109 39.09338083951958, -94.58094172037109 39.09450498997424, -94.57949877709638 39.09450498997424, -94.57805583382167 39.09450498997424, -94.57805583382167 39.09338083951958, -94.57805583382167 39.09225668906493, -94.57949877709638 39.09225668906493))"
79,"POLYGON ((-94.57661289054695 39.09000838815561, -94.57805583382167 39.09000838815561, -94.57805583382167 39.09113253861027, -94.57805583382167 39.09225668906493, -94.57661289054695 39.09225668906493, -94.57516994727224 39.09225668906493, -94.57516994727224 39.09113253861027, -94.57516994727224 39.09000838815561, -94.57661289054695 39.09000838815561))"
80,"POLYGON ((-94.57661289054695 39.09225668906493, -94.57805583382167 39.09225668906493, -94.57805583382167 39.09338083951958, -94.57805583382167 39.09450498997424, -94.57661289054695 39.09450498997424, -94.57516994727224 39.09450498997424, -94.57516994727224 39.09338083951958, -94.57516994727224 39.09225668906493, -94.57661289054695 39.09225668906493))"
81,"POLYGON ((-94.57949877709638 39.09675329088354, -94.58094172037109 39.09675329088354, -94.58094172037109 39.0978774413382, -94.58094172037109 39.09900159179286, -94.57949877709638 39.09900159179286, -94.57805583382167 39.09900159179286, -94.57805583382167 39.0978774413382, -94.57805583382167 39.09675329088354, -94.57949877709638 39.09675329088354))"
82,"POLYGON ((-94.57949877709638 39.09900159179284, -94.58094172037109 39.09900159179284, -94.58094172037109 39.1001257422475, -94.58094172037109 39.10124989270216, -94.57949877709638 39.10124989270216, -94.57805583382167 39.10124989270216, -94.57805583382167 39.1001257422475, -94.57805583382167 39.09900159179284, -94.57949877709638 39.09900159179284))"
